sno,Name,symbol,date,value
417,Cardano,ADA,07/06/2019 00:00,0.085
418,Cardano,ADA,08/06/2019 00:00,0.08356
419,Cardano,ADA,09/06/2019 00:00,0.07887
420,Cardano,ADA,10/06/2019 00:00,0.08508
421,Cardano,ADA,11/06/2019 00:00,0.08742
422,Cardano,ADA,12/06/2019 00:00,0.09603
423,Cardano,ADA,13/06/2019 00:00,0.08966
424,Cardano,ADA,14/06/2019 00:00,0.09008
425,Cardano,ADA,15/06/2019 00:00,0.09127
426,Cardano,ADA,16/06/2019 00:00,0.09189
427,Cardano,ADA,17/06/2019 00:00,0.09334
428,Cardano,ADA,18/06/2019 00:00,0.08907
429,Cardano,ADA,19/06/2019 00:00,0.08957
430,Cardano,ADA,20/06/2019 00:00,0.08731
431,Cardano,ADA,21/06/2019 00:00,0.08899
432,Cardano,ADA,22/06/2019 00:00,0.09482
433,Cardano,ADA,23/06/2019 00:00,0.097
434,Cardano,ADA,24/06/2019 00:00,0.09789
435,Cardano,ADA,25/06/2019 00:00,0.09654
436,Cardano,ADA,26/06/2019 00:00,0.09814
437,Cardano,ADA,27/06/2019 00:00,0.0864
438,Cardano,ADA,28/06/2019 00:00,0.08873
439,Cardano,ADA,29/06/2019 00:00,0.08975
440,Cardano,ADA,30/06/2019 00:00,0.08226
441,Cardano,ADA,01/07/2019 00:00,0.0836
442,Cardano,ADA,02/07/2019 00:00,0.08054
443,Cardano,ADA,03/07/2019 00:00,0.08231
444,Cardano,ADA,04/07/2019 00:00,0.07737
445,Cardano,ADA,05/07/2019 00:00,0.07631
446,Cardano,ADA,06/07/2019 00:00,0.07745
447,Cardano,ADA,07/07/2019 00:00,0.0797
448,Cardano,ADA,08/07/2019 00:00,0.0801
449,Cardano,ADA,09/07/2019 00:00,0.07783
450,Cardano,ADA,10/07/2019 00:00,0.07178
451,Cardano,ADA,11/07/2019 00:00,0.06515
452,Cardano,ADA,12/07/2019 00:00,0.06937
453,Cardano,ADA,13/07/2019 00:00,0.06672
454,Cardano,ADA,14/07/2019 00:00,0.05923
455,Cardano,ADA,15/07/2019 00:00,0.05902
456,Cardano,ADA,16/07/2019 00:00,0.05181
457,Cardano,ADA,17/07/2019 00:00,0.05505
458,Cardano,ADA,18/07/2019 00:00,0.05843
459,Cardano,ADA,19/07/2019 00:00,0.0596
460,Cardano,ADA,20/07/2019 00:00,0.06262
461,Cardano,ADA,21/07/2019 00:00,0.06107
462,Cardano,ADA,22/07/2019 00:00,0.05949
463,Cardano,ADA,23/07/2019 00:00,0.05568
464,Cardano,ADA,24/07/2019 00:00,0.05876
465,Cardano,ADA,25/07/2019 00:00,0.05852
466,Cardano,ADA,26/07/2019 00:00,0.06261
467,Cardano,ADA,27/07/2019 00:00,0.05988
468,Cardano,ADA,28/07/2019 00:00,0.05936
469,Cardano,ADA,29/07/2019 00:00,0.06035
470,Cardano,ADA,30/07/2019 00:00,0.05975
471,Cardano,ADA,31/07/2019 00:00,0.06011
472,Cardano,ADA,01/08/2019 00:00,0.05861
473,Cardano,ADA,02/08/2019 00:00,0.05731
474,Cardano,ADA,03/08/2019 00:00,0.05774
475,Cardano,ADA,04/08/2019 00:00,0.05605
476,Cardano,ADA,05/08/2019 00:00,0.05642
477,Cardano,ADA,06/08/2019 00:00,0.0535
478,Cardano,ADA,07/08/2019 00:00,0.05197
479,Cardano,ADA,08/08/2019 00:00,0.05213
480,Cardano,ADA,09/08/2019 00:00,0.04769
481,Cardano,ADA,10/08/2019 00:00,0.05195
482,Cardano,ADA,11/08/2019 00:00,0.05472
483,Cardano,ADA,12/08/2019 00:00,0.05304
484,Cardano,ADA,13/08/2019 00:00,0.05268
485,Cardano,ADA,14/08/2019 00:00,0.04716
486,Cardano,ADA,15/08/2019 00:00,0.04733
487,Cardano,ADA,16/08/2019 00:00,0.04668
488,Cardano,ADA,17/08/2019 00:00,0.04739
489,Cardano,ADA,18/08/2019 00:00,0.05061
490,Cardano,ADA,19/08/2019 00:00,0.05002
491,Cardano,ADA,20/08/2019 00:00,0.04917
492,Cardano,ADA,21/08/2019 00:00,0.04736
493,Cardano,ADA,22/08/2019 00:00,0.04918
494,Cardano,ADA,23/08/2019 00:00,0.04964
495,Cardano,ADA,24/08/2019 00:00,0.05016
496,Cardano,ADA,25/08/2019 00:00,0.04949
497,Cardano,ADA,26/08/2019 00:00,0.04964
498,Cardano,ADA,27/08/2019 00:00,0.04988
499,Cardano,ADA,28/08/2019 00:00,0.04587
500,Cardano,ADA,29/08/2019 00:00,0.0445
501,Cardano,ADA,30/08/2019 00:00,0.04474
502,Cardano,ADA,31/08/2019 00:00,0.04473
503,Cardano,ADA,01/09/2019 00:00,0.04425
504,Cardano,ADA,02/09/2019 00:00,0.04531
505,Cardano,ADA,03/09/2019 00:00,0.04667
506,Cardano,ADA,04/09/2019 00:00,0.04543
507,Cardano,ADA,05/09/2019 00:00,0.0444
508,Cardano,ADA,06/09/2019 00:00,0.04423
509,Cardano,ADA,07/09/2019 00:00,0.04597
510,Cardano,ADA,08/09/2019 00:00,0.04657
511,Cardano,ADA,09/09/2019 00:00,0.0468
512,Cardano,ADA,10/09/2019 00:00,0.04646
513,Cardano,ADA,11/09/2019 00:00,0.04487
514,Cardano,ADA,12/09/2019 00:00,0.04541
515,Cardano,ADA,13/09/2019 00:00,0.0457
