sno,Name,symbol,date,value
489,BITCOIN,BTC,17/12/2018 00:00,3509.08
490,BITCOIN,BTC,18/12/2018 00:00,3652.98
491,BITCOIN,BTC,19/12/2018 00:00,3662.22
492,BITCOIN,BTC,20/12/2018 00:00,4049.62
493,BITCOIN,BTC,21/12/2018 00:00,3838.66
494,BITCOIN,BTC,22/12/2018 00:00,3948.91
495,BITCOIN,BTC,23/12/2018 00:00,3929.71
496,BITCOIN,BTC,24/12/2018 00:00,4008.01
497,BITCOIN,BTC,25/12/2018 00:00,3745.79
498,BITCOIN,BTC,26/12/2018 00:00,3777.74
499,BITCOIN,BTC,27/12/2018 00:00,3567.91
500,BITCOIN,BTC,28/12/2018 00:00,3839.26
501,BITCOIN,BTC,29/12/2018 00:00,3695.32
502,BITCOIN,BTC,30/12/2018 00:00,3801.91
503,BITCOIN,BTC,31/12/2018 00:00,3702.9
